GAME_ID,team,against,s_minutes,s_FGM,s_FGA,s_3PM,s_3PA,s_FTM,s_FTA,s_OREB,s_DREB,s_AST,s_STL,s_BLK,s_TO,s_FOUL,b_FGM,b_FGA,b_3PM,b_3PA,b_FTM,b_FTA,b_OREB,b_DREB,b_AST,b_STL,b_BLK,b_TO,b_FOUL,home_away,PTS_ht,PTS_ht_opp,PTS_final
22300692,TOR,HOU,75.65,13,32,3,11,6,7,2,9,9,3,2,1,7,6,13,0,5,0,1,0,5,2,0,1,2,3,away,47,66,106
22300693,GSW,MEM,78.16666666666667,12,29,3,12,9,9,1,15,5,1,2,6,3,9,12,1,4,2,4,2,6,7,1,2,1,2,away,57,47,121
22300693,MEM,GSW,70.51666666666667,10,33,6,20,5,7,4,13,6,2,2,4,8,6,13,4,8,0,0,2,1,7,0,0,3,2,home,47,57,101
22300694,ORL,MIN,83.11666666666666,18,39,3,11,4,7,5,9,10,3,1,4,5,4,6,1,1,2,2,0,5,3,2,0,3,2,away,54,59,108
22300694,MIN,ORL,77.85,14,27,1,9,9,10,3,13,12,2,1,7,5,8,14,5,9,0,0,0,4,5,2,1,2,3,home,59,54,106
22300695,CHA,OKC,85.61666666666666,12,30,5,12,0,0,4,10,6,2,2,7,5,5,15,2,5,1,1,0,1,4,3,0,4,4,away,42,74,106
22300695,OKC,CHA,75.46666666666667,18,26,4,10,8,9,1,12,13,8,7,5,2,9,13,5,8,3,3,0,9,6,1,1,2,3,home,74,42,126
22300696,SAS,NOP,73.0,19,32,3,11,4,6,5,16,13,1,6,7,2,9,18,2,6,0,0,2,4,9,2,1,2,6,home,65,58,113
22300696,NOP,SAS,84.31666666666666,21,39,4,9,8,12,5,10,9,3,0,3,5,2,10,0,6,0,0,3,3,5,3,0,3,2,away,58,65,114
22300697,DEN,POR,88.65,16,39,7,19,7,7,7,16,16,1,4,5,4,6,10,1,4,0,0,2,1,2,0,0,1,5,home,59,55,120
22300697,POR,DEN,71.2,11,27,1,7,1,3,6,9,6,2,0,3,3,9,17,5,10,8,8,2,5,3,1,1,2,3,away,55,59,108
22300698,BKN,PHI,80.31666666666666,16,31,8,19,6,8,3,17,12,2,2,4,6,8,13,4,7,1,1,1,6,8,0,0,2,6,away,67,51,136
22300698,PHI,BKN,76.73333333333333,13,38,2,10,10,12,4,9,5,4,0,1,6,5,9,1,1,2,2,2,6,5,0,0,1,2,home,51,67,121
22300699,ATL,GSW,74.2,20,40,4,13,5,6,7,15,9,0,0,3,6,5,14,2,6,3,4,3,3,4,2,1,2,5,home,64,64,141
22300699,GSW,ATL,82.78333333333333,16,41,6,20,4,4,3,11,9,2,4,4,4,7,12,3,7,5,7,5,9,5,0,0,1,4,away,64,64,134
22300700,CHI,SAC,87.01666666666667,14,30,3,10,10,11,2,13,12,4,1,7,2,5,14,1,6,0,0,3,3,0,3,0,2,4,home,52,71,115
22300700,SAC,CHI,77.0,17,29,3,10,3,4,1,14,11,6,0,3,5,11,16,6,8,3,5,1,6,13,2,0,4,4,away,71,52,123
22300701,LAL,NYK,82.45,15,36,4,13,7,8,3,14,12,2,3,1,6,7,11,3,7,1,2,0,3,4,0,2,0,2,away,59,59,113
22300701,NYK,LAL,96.03333333333333,19,44,4,14,5,6,9,15,10,0,0,3,6,4,8,1,3,3,4,1,4,1,0,0,0,1,home,59,59,105
22300702,MIL,DAL,75.56666666666666,18,31,6,12,4,6,0,9,15,5,1,3,5,6,16,1,6,1,1,0,10,3,1,0,1,6,away,60,65,129
22300702,DAL,MIL,82.86666666666666,17,31,8,17,4,5,1,16,10,1,0,7,5,5,13,3,8,6,6,2,5,2,1,0,1,3,home,65,60,117
22300703,CLE,SAS,73.06666666666666,21,34,3,9,6,7,4,23,10,1,3,3,3,6,17,4,10,0,0,0,2,9,2,1,1,4,away,67,45,117
22300703,SAS,CLE,63.083333333333336,5,29,3,11,1,2,7,11,9,3,2,2,1,13,30,4,12,1,2,5,8,3,1,0,3,6,home,45,67,101
22300704,DET,ORL,78.91666666666667,15,26,2,7,11,11,1,11,9,2,2,6,7,2,11,0,4,0,0,2,5,1,3,2,5,3,home,47,50,99
22300704,ORL,DET,75.26666666666667,16,33,4,9,2,4,4,7,7,3,1,4,6,5,12,0,4,2,4,1,7,4,2,1,3,3,away,50,47,111
22300705,PHX,WAS,84.75,25,36,6,10,13,15,2,13,17,4,1,3,6,4,6,0,1,2,2,2,2,1,2,0,3,2,away,79,58,140
22300705,WAS,PHX,84.46666666666667,16,29,2,10,3,6,3,7,11,1,2,6,6,7,15,1,8,6,7,2,1,4,3,0,3,4,home,58,79,112
22300706,MEM,BOS,78.9,13,34,4,16,4,4,3,10,5,0,1,8,5,6,18,2,4,2,2,9,7,4,1,1,0,3,away,50,70,91
22300706,BOS,MEM,85.43333333333334,23,39,9,21,7,8,2,16,13,2,2,3,4,3,12,1,6,1,1,6,5,3,2,1,0,1,home,70,50,131
22300707,CHA,IND,75.78333333333333,11,31,2,8,5,6,2,14,5,0,2,4,6,6,16,1,6,2,4,4,4,5,4,0,0,5,home,44,55,99
22300707,IND,CHA,73.76666666666667,13,27,3,11,7,8,2,12,10,2,3,3,4,7,16,2,5,3,4,1,8,5,0,1,3,2,away,55,44,115
22300708,LAC,MIA,77.66666666666667,10,29,4,14,2,2,4,13,8,2,0,5,2,7,14,3,7,0,0,2,6,3,1,0,3,2,away,43,43,103
22300708,MIA,LAC,81.7,13,29,3,9,4,4,3,14,7,2,0,3,3,4,12,1,6,1,2,1,4,6,1,0,3,0,home,43,43,95
22300709,MIN,HOU,80.16666666666667,10,29,3,10,8,10,5,14,8,1,4,5,6,7,15,2,7,1,2,2,9,2,2,2,3,3,home,48,44,111
22300709,HOU,MIN,81.86666666666666,12,30,5,13,4,5,2,9,8,4,2,5,8,3,10,1,4,4,6,0,7,1,1,0,1,4,away,44,48,90
22300710,TOR,OKC,78.66666666666667,16,31,6,13,4,5,3,11,11,3,2,3,6,6,14,1,2,8,8,2,7,8,1,1,0,1,away,63,47,127
22300710,OKC,TOR,76.21666666666667,14,32,4,16,2,2,2,9,10,2,3,5,5,5,13,3,9,0,0,2,4,5,0,0,2,3,home,47,63,135
22300711,UTA,MIL,77.83333333333333,17,34,6,18,4,4,6,9,9,1,0,7,5,2,10,2,6,3,4,0,9,3,0,1,3,6,home,53,63,123
22300711,MIL,UTA,87.56666666666666,20,40,3,11,7,7,3,6,13,4,1,2,4,4,9,4,8,1,3,2,8,2,1,0,1,3,away,63,53,108
22300712,POR,DEN,73.05,16,28,5,10,1,1,3,9,10,1,1,3,3,7,15,5,8,6,6,3,3,9,0,0,1,7,away,63,60,103
22300712,DEN,POR,79.7,17,36,5,11,9,11,8,8,12,3,2,2,3,5,9,1,2,1,1,1,4,2,0,1,0,2,home,60,63,112
22300713,CHA,LAL,73.56666666666666,17,31,4,9,3,3,1,7,4,1,1,5,7,7,18,2,6,1,2,2,5,9,2,0,3,3,home,58,74,118
22300713,LAL,CHA,87.91666666666667,25,39,4,13,5,5,1,11,20,3,2,7,3,4,6,1,3,6,6,0,9,1,1,1,2,2,away,74,58,124
22300714,CLE,SAC,73.46666666666667,20,34,7,13,5,6,3,13,11,1,2,1,3,7,14,6,9,2,4,1,6,6,2,1,2,2,home,74,59,136
22300714,SAC,CLE,84.5,18,36,7,15,0,0,4,13,13,3,0,5,5,7,15,1,7,1,1,0,4,3,0,0,0,5,away,59,74,110
22300715,PHI,DAL,74.78333333333333,14,30,2,9,4,7,6,9,9,2,1,3,7,9,17,2,5,3,4,3,11,2,4,1,3,3,home,57,53,102
22300715,DAL,PHI,80.21666666666667,15,28,6,14,7,10,0,9,9,5,0,5,5,2,12,1,8,5,5,2,6,2,0,1,1,2,away,53,57,118
22300716,LAC,ATL,79.25,19,30,6,11,4,6,2,8,12,5,1,3,6,6,13,4,8,2,3,1,4,3,0,0,1,2,away,66,66,149
22300716,ATL,LAC,85.68333333333334,15,31,3,10,6,6,5,9,12,1,2,7,5,9,14,5,6,4,5,2,4,5,1,0,0,2,home,66,66,144
22300717,BKN,GSW,90.53333333333333,16,36,4,17,3,4,1,16,9,3,7,3,6,4,12,2,9,0,0,1,2,3,2,1,1,2,home,49,43,98
22300717,GSW,BKN,84.25,16,39,2,9,3,4,4,19,7,2,1,7,1,2,8,0,2,2,3,3,5,2,1,1,2,2,away,43,49,109
22300718,NOP,TOR,72.6,19,33,5,12,7,7,5,12,14,1,1,2,2,7,16,3,10,0,0,2,5,6,0,1,1,3,home,67,50,138
22300718,TOR,NOP,79.68333333333334,13,29,1,8,3,3,2,11,9,1,2,4,4,8,13,4,7,0,0,0,3,5,1,0,3,2,away,50,67,100
22300719,HOU,IND,82.68333333333334,22,34,5,7,6,7,3,8,11,2,1,4,4,8,12,3,5,1,1,0,6,8,0,0,2,2,away,75,68,129
22300719,IND,HOU,72.45,17,27,5,10,3,4,1,4,9,2,0,3,5,12,17,2,6,0,0,0,6,11,1,1,2,3,home,68,75,132
22300720,DAL,BKN,79.55,19,33,7,13,1,2,1,15,11,2,1,3,3,7,12,4,7,1,1,1,6,4,1,2,3,1,away,65,47,119
22300720,BKN,DAL,79.41666666666667,12,28,3,9,2,2,3,10,13,3,1,3,2,6,19,2,7,4,4,2,5,3,0,0,2,4,home,47,65,107
22300721,MIA,ORL,76.5,14,26,3,7,5,7,3,13,12,2,1,7,5,8,19,3,12,1,1,5,4,5,2,0,2,7,home,56,49,121
22300721,ORL,MIA,84.36666666666666,13,28,2,8,9,12,2,13,13,4,0,7,7,4,10,2,6,2,3,3,4,0,1,1,3,3,away,49,56,95
22300722,NYK,MEM,88.68333333333334,23,33,4,7,4,4,2,14,17,8,2,4,3,5,11,4,8,2,2,1,3,3,0,0,1,1,home,70,46,123
22300722,MEM,NYK,72.3,11,22,6,11,0,0,1,3,10,0,1,6,4,6,15,3,6,3,4,0,9,5,2,0,5,1,away,46,70,113
22300723,CHI,MIN,84.38333333333334,14,33,1,7,3,4,5,13,11,3,8,5,5,7,15,1,5,0,1,2,0,0,1,0,3,4,home,47,69,129
22300723,MIN,CHI,84.81666666666666,21,34,9,15,9,11,2,13,10,3,0,5,3,4,11,1,4,0,0,1,5,5,0,1,0,3,away,69,47,123
22300724,OKC,UTA,71.43333333333334,21,34,4,8,6,10,3,7,9,0,4,2,6,6,12,4,7,0,0,1,4,4,3,2,2,1,away,68,61,117
22300724,UTA,OKC,66.48333333333333,14,28,3,10,6,6,6,9,6,2,1,3,4,9,19,3,7,3,4,4,7,7,1,1,6,6,home,61,68,124
22300725,PHX,MIL,88.3,16,37,0,6,11,15,5,10,3,5,1,4,4,2,6,1,3,0,0,0,10,1,1,2,0,2,home,48,49,114
22300725,MIL,PHX,67.08333333333333,14,32,6,15,2,4,7,8,4,2,0,6,5,5,18,1,10,2,2,3,10,5,1,2,2,4,away,49,48,106
22300726,CHA,TOR,73.4,14,20,6,10,6,9,0,12,11,1,2,3,6,7,20,4,10,2,2,2,6,4,0,0,1,5,home,60,54,117
22300726,TOR,CHA,83.5,13,32,8,15,7,7,1,9,6,1,1,2,6,4,6,2,3,3,4,1,6,7,0,0,2,2,away,54,60,123
22300727,GSW,PHI,74.88333333333334,11,30,1,9,6,8,6,10,6,3,3,7,4,7,13,4,7,1,2,1,8,7,2,2,2,5,away,48,45,127
22300727,PHI,GSW,87.28333333333333,14,37,1,12,3,3,5,10,7,4,4,5,6,5,10,1,2,2,2,1,4,2,0,1,4,1,home,45,48,104
22300728,WAS,CLE,73.36666666666666,15,31,5,12,0,2,4,15,12,1,4,5,6,8,18,5,10,1,2,3,6,5,1,0,3,5,home,57,57,106
22300728,CLE,WAS,72.1,14,33,3,12,6,10,3,10,7,1,3,4,2,8,16,3,8,1,3,0,11,6,2,1,1,2,away,57,57,114
22300729,BOS,ATL,83.68333333333334,24,42,6,20,6,7,1,15,16,2,3,3,4,4,7,1,3,2,2,2,2,2,1,1,1,3,home,71,67,125
22300729,ATL,BOS,87.35,21,49,8,22,3,3,8,13,11,0,0,4,4,4,7,1,2,5,5,1,4,2,1,0,1,4,away,67,71,117
22300730,MIA,SAS,76.06666666666666,18,30,2,7,4,5,2,15,13,2,0,2,4,4,16,2,13,1,1,0,5,1,0,0,3,3,home,53,51,116
22300730,SAS,MIA,68.01666666666667,15,30,2,7,2,2,2,13,12,3,1,4,3,7,16,2,8,1,1,0,8,6,0,0,2,6,away,51,53,104
22300731,LAC,NOP,80.18333333333334,9,22,5,11,5,7,3,8,7,3,1,7,2,7,13,3,6,2,2,0,2,4,1,0,4,4,home,47,55,106
22300731,NOP,LAC,76.35,15,28,2,7,4,4,2,12,14,3,1,5,5,8,15,3,9,0,0,2,3,3,4,1,1,2,away,55,47,117
22300732,DET,SAC,79.25,17,32,4,7,6,6,4,18,14,2,0,4,9,9,17,4,8,4,4,1,5,5,0,0,0,4,away,70,63,133
22300732,SAC,DET,77.3,11,23,5,14,4,10,0,12,13,3,3,3,7,10,20,4,11,8,8,0,4,5,0,2,0,3,home,63,70,120
22300733,GSW,IND,80.31666666666666,22,36,9,14,3,3,2,10,13,2,1,6,6,5,11,2,3,2,3,2,8,7,0,1,2,4,away,70,58,131
22300733,IND,GSW,67.78333333333333,11,22,5,12,3,5,0,7,11,4,2,7,5,11,20,2,5,4,5,3,3,7,1,0,0,3,home,58,70,109
22300734,SAS,ORL,65.4,8,24,3,10,3,4,0,4,4,2,2,3,2,9,19,3,10,1,1,1,8,8,1,1,2,6,away,44,61,111
22300734,ORL,SAS,76.28333333333333,15,26,3,6,6,10,4,15,13,2,2,4,2,9,16,2,4,2,3,2,7,3,1,2,3,4,home,61,44,127
22300735,BKN,CLE,82.06666666666666,17,38,5,10,4,5,4,9,9,2,1,6,5,4,12,0,0,0,0,4,3,5,3,1,0,5,home,51,59,95
22300735,CLE,BKN,74.26666666666667,15,26,3,9,6,6,3,13,11,2,4,7,5,7,13,6,9,0,0,0,4,6,1,2,1,2,away,59,51,118
22300736,NYK,DAL,94.7,19,42,5,12,2,3,6,12,12,3,1,6,2,1,8,1,5,0,0,2,3,2,0,1,0,4,home,48,59,108
22300736,DAL,NYK,83.45,16,33,4,13,4,4,3,15,15,2,3,3,1,7,13,4,9,1,2,3,5,2,1,0,2,4,away,59,48,122
22300737,MEM,CHI,85.46666666666667,14,29,7,17,2,4,1,11,9,3,0,2,3,7,16,2,8,3,4,3,3,1,2,1,1,2,home,56,52,110
22300737,CHI,MEM,82.03333333333333,14,28,6,10,1,1,2,13,10,0,0,7,7,8,12,1,4,0,2,1,7,4,1,1,2,1,away,52,56,118
22300738,MIL,MIN,92.96666666666667,17,36,5,16,5,8,4,9,16,3,2,3,2,4,9,1,3,0,0,3,3,1,0,0,3,1,home,53,63,105
22300738,MIN,MIL,81.7,18,34,7,15,3,4,4,13,10,2,0,3,8,6,12,3,5,2,2,2,3,7,2,1,1,1,away,63,53,129
22300739,UTA,PHX,76.68333333333334,17,32,5,10,8,11,7,14,11,3,3,4,5,6,17,3,10,4,4,1,0,8,0,1,0,2,away,66,75,115
22300739,PHX,UTA,88.06666666666666,25,40,9,16,7,7,1,9,21,3,3,3,5,4,7,0,2,1,2,3,5,2,0,1,1,4,home,75,66,129
22300740,DEN,LAL,76.33333333333333,20,38,4,8,0,0,1,16,15,3,2,7,2,6,15,3,6,0,0,5,7,5,0,1,0,2,away,59,49,114
22300740,LAL,DEN,87.46666666666667,14,42,2,11,1,2,4,13,13,4,5,4,2,6,7,2,2,4,5,0,5,1,3,1,1,2,home,49,59,106
22300741,DET,POR,74.53333333333333,14,30,6,8,8,9,5,8,6,0,1,7,6,6,12,2,5,0,0,2,2,5,0,0,3,4,away,56,71,128
22300741,POR,DET,82.68333333333334,21,39,5,13,12,13,5,11,13,4,3,2,8,5,6,2,3,0,0,1,1,5,2,3,3,2,home,71,56,122
22300742,PHI,ATL,87.8,15,39,2,13,7,9,9,9,7,1,1,4,6,6,13,2,7,3,4,2,4,2,1,1,2,3,home,56,73,121
22300742,ATL,PHI,85.81666666666666,20,37,8,15,6,6,7,13,18,2,2,4,3,7,10,3,4,2,2,0,4,4,0,2,2,6,away,73,56,127
22300743,WAS,BOS,89.06666666666666,20,42,10,23,9,9,4,15,15,2,0,5,7,5,10,2,5,0,0,0,8,3,2,0,1,4,away,71,64,129
22300743,BOS,WAS,87.65,21,42,2,11,12,12,4,14,12,3,3,5,4,2,10,2,8,2,2,2,7,1,2,1,0,3,home,64,71,133
22300744,TOR,HOU,89.81666666666666,17,35,6,17,6,7,4,14,14,6,6,5,6,7,15,1,5,1,1,3,1,1,3,0,1,3,home,62,49,107
22300744,HOU,TOR,65.25,9,26,2,7,0,1,7,9,1,1,1,9,6,10,22,3,11,6,7,2,10,7,2,0,2,3,away,49,62,104
22300745,CHA,MIL,81.8,9,32,3,11,7,10,3,15,8,1,1,5,4,4,9,2,4,0,0,0,3,2,1,0,1,6,away,38,66,84
22300745,MIL,CHA,84.96666666666667,16,35,8,20,10,12,2,20,13,2,4,0,6,6,15,4,8,0,0,5,5,1,1,0,3,4,home,66,38,120
22300746,SAC,DEN,78.4,16,28,6,9,2,2,1,14,15,2,0,5,3,9,15,4,9,5,7,1,5,1,3,1,4,5,home,67,57,135
22300746,DEN,SAC,84.41666666666667,18,33,5,11,3,7,3,8,10,5,3,7,5,6,16,1,3,0,0,3,5,5,1,1,2,3,away,57,67,106
22300747,NOP,LAL,78.6,21,37,3,10,14,15,6,11,11,0,1,5,7,6,9,3,5,0,0,2,2,5,1,0,2,3,away,74,87,122
22300747,LAL,NOP,92.4,26,37,11,18,17,19,0,7,19,2,0,0,7,3,6,0,2,1,2,1,1,1,1,2,1,3,home,87,74,139
22300748,OKC,DAL,69.58333333333333,15,31,4,10,5,6,6,9,11,0,2,5,6,7,18,5,12,4,4,2,4,2,1,0,0,6,away,62,71,111
22300748,DAL,OKC,83.41666666666667,15,25,5,12,11,15,1,15,12,3,0,4,8,11,17,2,5,1,2,3,3,1,1,1,3,5,home,71,62,146
22300749,DET,LAC,71.13333333333334,15,35,2,8,1,1,5,15,11,3,0,4,2,10,19,5,8,0,0,6,6,5,2,0,4,3,away,58,49,106
22300749,LAC,DET,74.26666666666667,13,30,4,15,1,1,0,8,11,2,1,6,4,6,11,2,4,4,4,0,7,1,2,1,2,2,home,49,58,112
22300750,SAS,BKN,67.46666666666667,7,24,1,10,5,5,1,7,5,1,1,3,1,9,18,4,7,6,6,4,6,6,1,0,5,6,away,48,60,103
22300750,BKN,SAS,75.36666666666666,14,29,4,10,1,4,1,11,5,4,2,6,8,11,15,5,7,0,0,4,7,8,0,0,1,4,home,60,48,123
22300751,CHA,MEM,71.36666666666666,15,23,3,6,1,1,3,11,11,2,1,7,4,9,17,6,11,0,0,0,8,7,3,0,5,1,home,58,49,115
22300751,MEM,CHA,76.16666666666667,12,28,6,17,0,0,2,8,8,5,1,6,4,7,16,4,8,1,3,2,1,8,1,1,1,2,away,49,58,106
22300752,ORL,CHI,81.18333333333334,17,28,4,8,0,2,0,10,10,1,1,5,5,5,15,2,8,2,2,6,4,4,0,0,4,6,home,52,50,114
22300752,CHI,ORL,96.7,17,38,4,17,7,9,6,7,10,3,0,1,2,2,5,1,2,0,0,1,2,1,1,1,3,5,away,50,52,108
22300753,WAS,PHI,72.56666666666666,13,28,7,12,1,2,1,11,12,2,3,5,7,7,18,1,7,7,8,3,7,4,2,1,3,4,home,56,59,113
22300753,PHI,WAS,82.43333333333334,17,36,4,12,6,8,2,15,13,4,1,7,7,6,13,0,2,3,4,3,4,1,0,1,1,3,away,59,56,119
22300754,HOU,ATL,86.38333333333334,13,36,3,14,5,8,5,14,8,1,1,8,4,5,12,3,7,2,2,3,9,2,0,1,2,4,away,49,57,113
22300754,ATL,HOU,87.18333333333334,19,38,4,15,8,8,2,10,14,2,3,4,7,2,11,2,8,1,1,0,6,1,0,0,0,1,home,57,49,122
22300755,NYK,IND,90.68333333333334,17,31,3,10,5,6,4,10,10,3,2,1,4,5,13,3,8,3,4,0,4,0,1,0,3,3,home,58,61,111
22300755,IND,NYK,77.8,19,25,6,11,2,6,0,8,13,0,0,2,4,7,13,0,2,1,3,0,8,4,2,0,5,5,away,61,58,125
22300756,CLE,TOR,74.96666666666667,19,33,4,11,4,4,8,11,17,3,1,5,4,8,16,4,10,1,1,0,6,4,0,1,0,6,away,67,47,119
22300756,TOR,CLE,85.28333333333333,12,29,4,9,8,11,5,10,10,3,1,4,3,4,14,2,8,1,1,0,1,0,1,1,3,3,home,47,67,95
22300757,GSW,PHX,76.15,18,39,6,16,3,6,1,13,15,2,1,3,5,6,12,1,3,1,2,4,5,5,1,0,2,4,home,59,58,113
22300757,PHX,GSW,82.45,15,36,3,12,7,7,1,13,13,1,0,7,6,6,10,3,5,3,3,3,6,4,3,1,2,2,away,58,59,112
22300758,POR,NOP,75.06666666666666,11,27,0,4,6,7,7,12,4,3,2,5,6,5,16,2,6,0,0,1,3,5,2,0,3,3,home,40,47,84
22300758,NOP,POR,83.1,14,29,5,11,8,12,3,11,12,3,3,7,6,3,7,0,1,0,0,1,4,1,1,0,1,1,away,47,40,93
22300759,MIA,BOS,82.25,13,35,3,12,8,8,5,13,9,1,1,3,2,5,14,3,9,0,0,2,5,3,1,0,2,2,home,50,59,106
22300759,BOS,MIA,93.41666666666667,21,38,7,16,3,4,3,17,14,1,2,3,5,2,7,1,4,2,2,0,5,1,0,2,0,1,away,59,50,110
22300760,OKC,SAC,72.83333333333333,20,33,3,7,8,10,2,9,10,4,6,5,7,5,11,3,6,3,4,0,4,6,1,1,1,3,home,67,57,127
22300760,SAC,OKC,82.18333333333334,17,35,1,11,7,8,6,10,12,2,1,7,5,5,11,4,5,1,2,2,3,3,1,2,4,6,away,57,67,113
22300761,CHA,IND,76.98333333333333,12,25,4,11,2,2,2,17,10,3,0,8,6,6,17,3,10,3,4,1,4,5,0,0,3,5,home,48,49,111
22300761,IND,CHA,76.9,17,27,2,7,6,9,0,11,13,3,1,4,2,3,13,1,6,0,2,1,6,3,2,1,4,2,away,49,48,102
22300762,CLE,PHI,78.36666666666666,22,33,6,10,4,5,4,11,13,3,2,5,2,3,13,2,8,0,0,2,5,6,0,0,1,3,home,62,66,121
22300762,PHI,CLE,85.38333333333334,22,32,6,12,1,2,3,9,12,3,2,4,5,5,14,2,8,3,4,1,6,5,0,1,0,2,away,66,62,123
22300763,ATL,CHI,86.96666666666667,13,35,2,17,3,5,5,16,15,1,1,3,4,9,16,6,8,4,4,3,3,3,0,0,1,4,home,59,60,126
22300763,CHI,ATL,88.03333333333333,17,31,5,10,9,13,0,12,15,2,1,3,3,5,11,2,5,0,0,1,9,1,0,0,0,7,away,60,59,136
22300764,SAS,TOR,68.75,19,27,6,9,3,4,1,10,14,5,3,7,2,8,16,1,4,3,5,0,6,9,4,0,2,2,away,67,50,122
22300764,TOR,SAS,78.73333333333333,12,33,1,8,3,4,6,8,11,4,0,11,6,10,15,2,4,0,0,1,4,4,3,0,2,1,home,50,67,99
22300765,HOU,NYK,91.93333333333334,17,34,3,11,13,16,7,13,12,4,0,2,5,3,10,1,2,0,1,1,2,1,3,0,1,2,home,57,43,105
22300765,NYK,HOU,90.6,13,31,5,14,2,3,7,12,7,0,0,10,9,5,13,0,4,0,1,2,2,1,0,0,1,4,away,43,57,103
22300766,MEM,NOP,82.26666666666667,12,31,6,20,4,4,2,11,15,2,3,4,6,5,13,3,10,0,0,0,6,1,0,0,4,4,home,47,61,87
22300766,NOP,MEM,77.36666666666666,12,29,5,11,9,11,5,12,10,2,3,6,5,8,15,5,10,2,2,1,9,4,3,1,0,4,away,61,47,96
22300767,DEN,MIL,79.9,12,36,4,14,2,3,5,12,9,2,2,8,2,5,11,2,5,2,3,0,6,3,0,0,0,5,away,44,60,95
22300767,MIL,DEN,79.76666666666667,16,30,4,11,8,10,3,14,6,3,4,4,7,7,13,2,4,0,0,0,7,9,2,0,0,3,home,60,44,112
22300768,WAS,DAL,75.2,19,35,1,5,5,8,3,15,13,6,1,7,6,6,20,2,7,0,0,3,8,2,2,1,1,5,away,58,51,104
22300768,DAL,WAS,86.0,15,33,3,11,9,11,8,17,13,3,6,9,5,4,16,1,7,0,0,1,5,0,0,1,4,6,home,51,58,112
22300769,UTA,GSW,75.15,11,31,2,9,5,6,5,11,7,0,4,3,2,9,17,4,8,4,4,3,8,4,2,1,4,5,home,55,63,107
22300769,GSW,UTA,72.96666666666667,17,34,7,16,3,4,3,12,11,0,1,3,6,7,17,3,7,2,2,2,7,6,1,0,2,1,away,63,55,129
22300770,MIN,LAC,80.01666666666667,14,33,1,15,5,6,3,11,10,1,4,3,6,6,10,3,4,0,0,1,5,6,2,1,2,3,away,49,53,121
22300770,LAC,MIN,77.25,13,32,4,10,8,9,6,10,8,3,0,2,4,5,10,1,4,4,5,0,5,5,0,0,2,2,home,53,49,100
22300771,BOS,BKN,88.28333333333333,23,41,6,14,12,14,1,17,15,3,0,3,5,3,7,2,5,0,2,3,3,2,0,0,0,5,away,72,57,118
22300771,BKN,BOS,73.35,10,24,3,6,9,14,1,9,7,0,2,1,9,9,17,5,10,2,2,2,7,7,1,0,4,3,home,57,72,110
22300772,OKC,ORL,75.85,16,30,3,6,4,4,2,9,11,5,4,6,5,7,14,4,10,3,3,1,6,7,2,2,3,2,away,60,52,127
22300772,ORL,OKC,77.11666666666666,14,33,4,14,5,5,5,12,12,1,1,10,4,6,14,2,4,1,2,3,5,3,3,1,1,3,home,52,60,113
22300773,MIA,MIL,83.5,22,37,12,17,2,2,3,14,14,3,1,2,2,5,11,0,4,1,3,0,5,5,1,0,2,2,away,69,52,123
22300773,MIL,MIA,81.4,18,32,4,12,1,1,3,11,11,0,0,6,2,5,13,1,5,0,0,0,8,3,1,1,2,2,home,52,69,97
22300774,SAC,PHX,83.58333333333333,19,34,5,13,5,5,5,10,13,4,4,5,6,7,11,1,5,4,6,1,5,2,2,1,1,7,away,67,64,125
22300774,PHX,SAC,75.85,15,26,3,6,6,8,5,9,13,3,1,5,6,8,17,3,8,6,8,0,4,4,1,0,2,2,home,64,67,130
22300775,MIN,POR,78.46666666666667,15,31,4,11,10,10,5,11,6,2,4,5,4,5,13,2,5,3,3,0,3,6,2,1,1,3,away,59,51,121
22300775,POR,MIN,76.96666666666667,12,27,3,10,2,2,2,11,10,3,0,7,8,8,16,2,4,4,7,4,7,2,1,1,3,5,home,51,59,109
22300776,DET,LAL,70.26666666666667,10,31,1,9,4,6,3,8,6,2,1,2,5,10,26,2,10,1,2,5,7,8,3,0,3,5,away,48,71,111
22300776,LAL,DET,86.23333333333333,24,40,6,11,10,11,2,16,16,0,5,6,4,3,5,1,3,0,1,0,10,4,3,0,2,2,home,71,48,125
22300777,ATL,CHA,85.61666666666666,16,34,3,12,4,5,6,14,9,1,4,4,5,4,10,2,4,6,6,0,3,3,0,0,1,2,away,55,61,99
22300777,CHA,ATL,85.58333333333333,18,35,7,13,7,7,5,12,12,2,2,2,5,5,13,1,8,0,0,1,3,4,1,0,2,3,home,61,55,122
22300778,ORL,NYK,76.88333333333334,18,25,6,10,2,2,1,6,6,3,0,4,6,9,13,1,2,2,2,3,5,6,1,2,4,5,home,65,55,118
22300778,NYK,ORL,92.35,18,37,5,12,6,9,9,4,6,2,0,4,3,2,6,2,4,2,2,1,1,0,3,0,2,2,away,55,65,100
22300779,MIA,PHI,71.48333333333333,16,25,4,8,5,6,2,9,11,1,0,4,8,7,18,3,11,2,2,0,8,4,4,0,2,2,away,60,62,109
22300779,PHI,MIA,96.26666666666667,22,40,8,18,3,4,4,13,16,2,1,6,7,2,6,0,3,3,6,0,5,2,0,0,2,2,home,62,60,104
